date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:19:12	24093/24093	---M--	200	added ('OK')	image/jpeg	etag:%225e1d-5f41493da1aa1%22	https://rooicell.co.kr/data/product/b_file_1675744100kls2vtkshf.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/b_file_1675744100kls2vtkshf.jpg	(from https://rooicell.co.kr/product_view.php?idx=60)
16:19:12	75644/75644	---M--	200	added ('OK')	image/jpeg	etag:%221277c-5f41493da2271%22	https://rooicell.co.kr/data/product/b_file_1675744100a2v6rlebmj.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/b_file_1675744100a2v6rlebmj.jpg	(from https://rooicell.co.kr/product_view.php?idx=60)
16:19:13	249783/249783	---M--	200	added ('OK')	image/jpeg	etag:%223cfb7-5f41493da0b01%22	https://rooicell.co.kr/data/product/file_main_1675744100b6ccx83wk8.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/file_main_1675744100b6ccx83wk8.jpg	(from https://rooicell.co.kr/product_view.php?idx=60)
16:19:13	25306/25306	---M--	200	added ('OK')	image/jpeg	etag:%2262da-5f414853a9ed8%22	https://rooicell.co.kr/data/product/b_file_1675743855g1ikhmon9k.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/b_file_1675743855g1ikhmon9k.jpg	(from https://rooicell.co.kr/product_view.php?idx=59)
16:19:13	79416/79416	---M--	200	added ('OK')	image/jpeg	etag:%2213638-5f414853aa2c0%22	https://rooicell.co.kr/data/product/b_file_16757438559zn4k9n8o4.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/b_file_16757438559zn4k9n8o4.jpg	(from https://rooicell.co.kr/product_view.php?idx=59)
16:19:13	249783/249783	---M--	200	added ('OK')	image/jpeg	etag:%223cfb7-5f414853a8f38%22	https://rooicell.co.kr/data/product/file_main_1675743855rs80rzfgw2.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/file_main_1675743855rs80rzfgw2.jpg	(from https://rooicell.co.kr/product_view.php?idx=59)
16:19:14	25150/25150	---M--	200	added ('OK')	image/jpeg	etag:%22623e-5f41472512718%22	https://rooicell.co.kr/data/product/b_file_16757435377kkmvh8f0z.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/b_file_16757435377kkmvh8f0z.jpg	(from https://rooicell.co.kr/product_view.php?idx=58)
16:19:14	88330/88330	---M--	200	added ('OK')	image/jpeg	etag:%221590a-5f41472512ee8%22	https://rooicell.co.kr/data/product/b_file_1675743538f7elv7u9ik.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/b_file_1675743538f7elv7u9ik.jpg	(from https://rooicell.co.kr/product_view.php?idx=58)
16:19:14	249783/249783	---M--	200	added ('OK')	image/jpeg	etag:%223cfb7-5f41472511778%22	https://rooicell.co.kr/data/product/file_main_16757435378m6mykgx49.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/file_main_16757435378m6mykgx49.jpg	(from https://rooicell.co.kr/product_view.php?idx=58)
16:19:14	18087/18087	---M--	200	added ('OK')	image/jpeg	etag:%2246a7-5dd7442bdae5a%22	https://rooicell.co.kr/data/product/b_file_16508662896c1z8j0bsl.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/b_file_16508662896c1z8j0bsl.jpg	(from https://rooicell.co.kr/product_view.php?idx=26)
16:19:14	17844/17844	---M--	200	added ('OK')	image/jpeg	etag:%2245b4-5dd7442bdba12%22	https://rooicell.co.kr/data/product/b_file_1650866289egmu8yop6o.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/b_file_1650866289egmu8yop6o.jpg	(from https://rooicell.co.kr/product_view.php?idx=26)
16:19:15	93370/93370	---M--	200	added ('OK')	image/jpeg	etag:%2216cba-5dd7442bda68a%22	https://rooicell.co.kr/data/product/file_main_1650866289w0bj4v71uo.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/file_main_1650866289w0bj4v71uo.jpg	(from https://rooicell.co.kr/product_view.php?idx=26)
16:19:15	15444/15444	---M--	200	added ('OK')	image/jpeg	etag:%223c54-5dd74371af1c1%22	https://rooicell.co.kr/data/product/b_file_1650866094323xga6440.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/b_file_1650866094323xga6440.jpg	(from https://rooicell.co.kr/product_view.php?idx=25)
16:19:15	15242/15242	---M--	200	added ('OK')	image/jpeg	etag:%223b8a-5dd74371af991%22	https://rooicell.co.kr/data/product/b_file_1650866094ysnykiqcuj.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/b_file_1650866094ysnykiqcuj.jpg	(from https://rooicell.co.kr/product_view.php?idx=25)
16:19:16	93370/93370	---M--	200	added ('OK')	image/jpeg	etag:%2216cba-5dd74371ae609%22	https://rooicell.co.kr/data/product/file_main_1650866094h23b8ab7q2.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/file_main_1650866094h23b8ab7q2.jpg	(from https://rooicell.co.kr/product_view.php?idx=25)
16:19:16	18012/18012	---M--	200	added ('OK')	image/jpeg	etag:%22465c-5dd742707058f%22	https://rooicell.co.kr/data/product/b_file_16508658247t4vzow6cz.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/b_file_16508658247t4vzow6cz.jpg	(from https://rooicell.co.kr/product_view.php?idx=24)
16:19:16	16388/16388	---M--	200	added ('OK')	image/jpeg	etag:%224004-5dd7427070d5f%22	https://rooicell.co.kr/data/product/b_file_1650865824352ldpym90.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/b_file_1650865824352ldpym90.jpg	(from https://rooicell.co.kr/product_view.php?idx=24)
16:19:16	93370/93370	---M--	200	added ('OK')	image/jpeg	etag:%2216cba-5dd742706f9d7%22	https://rooicell.co.kr/data/product/file_main_1650865824jpb63ajzn2.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/file_main_1650865824jpb63ajzn2.jpg	(from https://rooicell.co.kr/product_view.php?idx=24)
16:19:17	28920/28920	---M--	200	added ('OK')	image/jpeg	etag:%2270f8-5f0d959871a30%22	https://rooicell.co.kr/data/product/b_file_167219118446mr52d0c8.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/b_file_167219118446mr52d0c8.jpg	(from https://rooicell.co.kr/product_view.php?idx=55)
16:19:17	49189/49189	---M--	200	added ('OK')	image/jpeg	etag:%22c025-5f3c1c804c38e%22	https://rooicell.co.kr/data/product/b_file_1675388493spnv9j5vol.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/b_file_1675388493spnv9j5vol.jpg	(from https://rooicell.co.kr/product_view.php?idx=55)
16:19:17	80709/80709	---M--	200	added ('OK')	image/jpeg	etag:%2213b45-5f3c1c804d32e%22	https://rooicell.co.kr/data/product/b_file_167538849373gxmif65k.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/b_file_167538849373gxmif65k.jpg	(from https://rooicell.co.kr/product_view.php?idx=55)
16:19:17	206099/206099	---M--	200	added ('OK')	image/jpeg	etag:%2232513-5f3fe0ced6d14%22	https://rooicell.co.kr/data/product/file_main_16756473478sj8hfsukf.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/file_main_16756473478sj8hfsukf.jpg	(from https://rooicell.co.kr/product_view.php?idx=55)
16:19:17	12580/12580	---M--	200	added ('OK')	image/jpeg	etag:%223124-5dcaa2a68533f%22	https://rooicell.co.kr/data/product/b_file_16499982975hudbpa4pw.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/b_file_16499982975hudbpa4pw.jpg	(from https://rooicell.co.kr/product_view.php?idx=14)
16:19:18	26114/26114	---M--	200	added ('OK')	image/jpeg	etag:%226602-5dcaa2a6862df%22	https://rooicell.co.kr/data/product/b_file_16499982975v0tl1n2xr.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/b_file_16499982975v0tl1n2xr.jpg	(from https://rooicell.co.kr/product_view.php?idx=14)
16:19:18	206099/206099	---M--	200	added ('OK')	image/jpeg	etag:%2232513-5f3fe0f2bc575%22	https://rooicell.co.kr/data/product/file_main_16756473856hsf73m33t.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/file_main_16756473856hsf73m33t.jpg	(from https://rooicell.co.kr/product_view.php?idx=14)
16:19:18	13384/13384	---M--	200	added ('OK')	image/jpeg	etag:%223448-5dcaa17e42953%22	https://rooicell.co.kr/data/product/b_file_1649997986uj5g8zisg1.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/b_file_1649997986uj5g8zisg1.jpg	(from https://rooicell.co.kr/product_view.php?idx=12)
16:19:18	17520/17520	---M--	200	added ('OK')	image/jpeg	etag:%224470-5dcaa17e43123%22	https://rooicell.co.kr/data/product/b_file_16499979861ufqimtf0s.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/b_file_16499979861ufqimtf0s.jpg	(from https://rooicell.co.kr/product_view.php?idx=12)
16:19:19	22830/22830	---M--	200	added ('OK')	image/jpeg	etag:%22592e-5dcaa17e4350b%22	https://rooicell.co.kr/data/product/b_file_1649997986w15y37b4dd.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/b_file_1649997986w15y37b4dd.jpg	(from https://rooicell.co.kr/product_view.php?idx=12)
16:19:19	206099/206099	---M--	200	added ('OK')	image/jpeg	etag:%2232513-5f3fe1049289c%22	https://rooicell.co.kr/data/product/file_main_1675647404rb9dfwgkzm.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/file_main_1675647404rb9dfwgkzm.jpg	(from https://rooicell.co.kr/product_view.php?idx=12)
16:19:19	13005/13005	---M--	200	added ('OK')	image/jpeg	etag:%2232cd-5dcaa21cf0f85%22	https://rooicell.co.kr/data/product/b_file_1649998153cuq6ua3zza.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/b_file_1649998153cuq6ua3zza.jpg	(from https://rooicell.co.kr/product_view.php?idx=13)
16:19:20	70920/70920	---M--	200	added ('OK')	image/jpeg	etag:%2211508-5f3c1b973d693%22	https://rooicell.co.kr/data/product/b_file_1675388249017tisyjei.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/b_file_1675388249017tisyjei.jpg	(from https://rooicell.co.kr/product_view.php?idx=13)
16:19:20	65166/65166	---M--	200	added ('OK')	image/jpeg	etag:%22fe8e-5f3c1b973de63%22	https://rooicell.co.kr/data/product/b_file_16753882494ns6xg2mfc.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/b_file_16753882494ns6xg2mfc.jpg	(from https://rooicell.co.kr/product_view.php?idx=13)
16:19:20	206099/206099	---M--	200	added ('OK')	image/jpeg	etag:%2232513-5f3fe11611938%22	https://rooicell.co.kr/data/product/file_main_1675647422tjs7fjd3bj.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/file_main_1675647422tjs7fjd3bj.jpg	(from https://rooicell.co.kr/product_view.php?idx=13)
16:19:20	17204/17204	---M--	200	added ('OK')	image/jpeg	etag:%224334-5dcac48c248de%22	https://rooicell.co.kr/data/product/b_file_16500073969hosm56gsg.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/b_file_16500073969hosm56gsg.jpg	(from https://rooicell.co.kr/product_view.php?idx=19)
16:19:21	65518/65518	---M--	200	added ('OK')	image/jpeg	etag:%22ffee-5dcac48c24cc6%22	https://rooicell.co.kr/data/product/b_file_1650007396umgozufaba.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/b_file_1650007396umgozufaba.jpg	(from https://rooicell.co.kr/product_view.php?idx=19)
16:19:21	167472/167472	---M--	200	added ('OK')	image/jpeg	etag:%2228e30-5dcac48c25496%22	https://rooicell.co.kr/data/product/b_file_1650007396owhh1tjj7e.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/b_file_1650007396owhh1tjj7e.jpg	(from https://rooicell.co.kr/product_view.php?idx=19)
16:19:21	231432/231432	---M--	200	added ('OK')	image/jpeg	etag:%2238808-5dcac48c2393e%22	https://rooicell.co.kr/data/product/file_main_1650007396jx774tufvq.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/file_main_1650007396jx774tufvq.jpg	(from https://rooicell.co.kr/product_view.php?idx=19)
16:19:21	13579/13579	---M--	200	added ('OK')	image/jpeg	etag:%22350b-5dcac40ca9b1a%22	https://rooicell.co.kr/data/product/b_file_1650007263gx6525d01x.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/b_file_1650007263gx6525d01x.jpg	(from https://rooicell.co.kr/product_view.php?idx=18)
16:19:22	66320/66320	---M--	200	added ('OK')	image/jpeg	etag:%2210310-5dcac40caa2ea%22	https://rooicell.co.kr/data/product/b_file_1650007263hlp1qhqvep.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/b_file_1650007263hlp1qhqvep.jpg	(from https://rooicell.co.kr/product_view.php?idx=18)
16:19:22	161179/161179	---M--	200	added ('OK')	image/jpeg	etag:%222759b-5dcac40caaaba%22	https://rooicell.co.kr/data/product/b_file_16500072637gx6z10a0t.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/b_file_16500072637gx6z10a0t.jpg	(from https://rooicell.co.kr/product_view.php?idx=18)
16:19:22	231432/231432	---M--	200	added ('OK')	image/jpeg	etag:%2238808-5dcac40ca8792%22	https://rooicell.co.kr/data/product/file_main_1650007263c4y51u8a31.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/file_main_1650007263c4y51u8a31.jpg	(from https://rooicell.co.kr/product_view.php?idx=18)
16:19:22	12591/12591	---M--	200	added ('OK')	image/jpeg	etag:%22312f-5dcac3b25d052%22	https://rooicell.co.kr/data/product/b_file_1650007168uhjeldk6c3.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/b_file_1650007168uhjeldk6c3.jpg	(from https://rooicell.co.kr/product_view.php?idx=17)
16:19:23	71558/71558	---M--	200	added ('OK')	image/jpeg	etag:%2211786-5dcac3b25d822%22	https://rooicell.co.kr/data/product/b_file_16500071687s5xu6sj4o.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/b_file_16500071687s5xu6sj4o.jpg	(from https://rooicell.co.kr/product_view.php?idx=17)
16:19:23	167472/167472	---M--	200	added ('OK')	image/jpeg	etag:%2228e30-5dcac3b25e3da%22	https://rooicell.co.kr/data/product/b_file_1650007168jgv8okdgtz.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/b_file_1650007168jgv8okdgtz.jpg	(from https://rooicell.co.kr/product_view.php?idx=17)
16:19:23	231432/231432	---M--	200	added ('OK')	image/jpeg	etag:%2238808-5dcac3b25bcca%22	https://rooicell.co.kr/data/product/file_main_1650007168dk1b69ug0p.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/file_main_1650007168dk1b69ug0p.jpg	(from https://rooicell.co.kr/product_view.php?idx=17)
16:19:23	12934/12934	---M--	200	added ('OK')	image/jpeg	etag:%223286-5dcac064a88bb%22	https://rooicell.co.kr/data/product/b_file_1650006281mhxv9jn3z9.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/b_file_1650006281mhxv9jn3z9.jpg	(from https://rooicell.co.kr/product_view.php?idx=16)
16:19:24	42895/42895	---M--	200	added ('OK')	image/jpeg	etag:%22a78f-5dcac064a908b%22	https://rooicell.co.kr/data/product/b_file_1650006281knq8etkvdb.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/b_file_1650006281knq8etkvdb.jpg	(from https://rooicell.co.kr/product_view.php?idx=16)
16:19:24	161179/161179	---M--	200	added ('OK')	image/jpeg	etag:%222759b-5dcac064a985b%22	https://rooicell.co.kr/data/product/b_file_1650006281fu1dxas7g4.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/b_file_1650006281fu1dxas7g4.jpg	(from https://rooicell.co.kr/product_view.php?idx=16)
16:19:24	231432/231432	---M--	200	added ('OK')	image/jpeg	etag:%2238808-5dcac064a714b%22	https://rooicell.co.kr/data/product/file_main_1650006281s4qbg33416.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/file_main_1650006281s4qbg33416.jpg	(from https://rooicell.co.kr/product_view.php?idx=16)
16:19:25	40607/40607	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2007:19:24%20GMT	https://rooicell.co.kr/product.php?pg=1	C:/rooicel/rooicel/rooicell.co.kr/product8f63.html	(from https://rooicell.co.kr/product.php?pg=2)
16:19:25	1934/1934	---MCZ	200	added ('OK')	text/css	etag:W/%2278e-5dca6647a2682%22	https://rooicell.co.kr/en/css/font.css	C:/rooicel/rooicel/rooicell.co.kr/en/css/font.css	(from https://rooicell.co.kr/en/css/common.css?v=20220330)
16:19:25	46285/46285	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2007:19:24%20GMT	https://rooicell.co.kr/en/img/page/find_idpw_popup.jpg	C:/rooicel/rooicel/rooicell.co.kr/en/img/page/find_idpw_popup.html	(from https://rooicell.co.kr/en/css/common.css?v=20220330)
16:19:25	1390/1390	---MCZ	200	added ('OK')	application/javascript	etag:W/%2256e-5dca664978a00%22	https://rooicell.co.kr/en/js/style.js?v=20220330	C:/rooicel/rooicel/rooicell.co.kr/en/js/style09f7.js	(from https://rooicell.co.kr/en/m11.php)
16:19:25	38581/38581	---MCZ	200	added ('OK')	text/css	etag:W/%2296b5-5deb6e09b4b4d%22	https://rooicell.co.kr/en/css/style_pc.css?v=20220330	C:/rooicel/rooicel/rooicell.co.kr/en/css/style_pc09f7.css	(from https://rooicell.co.kr/en/m11.php)
16:19:26	37414/37414	---MCZ	200	added ('OK')	text/css	etag:W/%229226-5deb6e314c465%22	https://rooicell.co.kr/en/css/style_tablet.css?v=20220330	C:/rooicel/rooicel/rooicell.co.kr/en/css/style_tablet09f7.css	(from https://rooicell.co.kr/en/m11.php)
16:19:26	37521/37521	---MCZ	200	added ('OK')	text/css	etag:W/%229291-5deb6e3694943%22	https://rooicell.co.kr/en/css/style_mobile.css?v=20220330	C:/rooicel/rooicel/rooicell.co.kr/en/css/style_mobile09f7.css	(from https://rooicell.co.kr/en/m11.php)
16:19:26	13080/13080	---M--	200	added ('OK')	image/jpeg	etag:%223318-5ddaf2ad1ec8c%22	https://rooicell.co.kr/data/brand/file1_1651119290awo3dp0qx3.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/brand/file1_1651119290awo3dp0qx3.jpg	(from https://rooicell.co.kr/en/m11.php)
16:19:26	12656/12656	---M--	200	added ('OK')	image/jpeg	etag:%223170-5ddaf28fdd785%22	https://rooicell.co.kr/data/brand/file1_1651119260vlfaxuwzcx.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/brand/file1_1651119260vlfaxuwzcx.jpg	(from https://rooicell.co.kr/en/m11.php)
16:19:26	12186/12186	---M--	200	added ('OK')	image/jpeg	etag:%222f9a-5ddaf27549b51%22	https://rooicell.co.kr/data/brand/file1_1651119232fmbi1dw6ie.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/brand/file1_1651119232fmbi1dw6ie.jpg	(from https://rooicell.co.kr/en/m11.php)
16:19:27	12740/12740	---M--	200	added ('OK')	image/jpeg	etag:%2231c4-5ddaf2c818d79%22	https://rooicell.co.kr/data/brand/file1_16511193196agezchn63.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/brand/file1_16511193196agezchn63.jpg	(from https://rooicell.co.kr/en/m11.php)
16:19:27	44246/44246	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2007:19:26%20GMT	https://rooicell.co.kr/en/product_view.php?idx=40	C:/rooicel/rooicel/rooicell.co.kr/en/product_view1288.html	(from https://rooicell.co.kr/en/m11.php)
16:19:27	10840/10840	---M--	200	added ('OK')	image/jpeg	etag:%222a58-5ddaf2465f9b2%22	https://rooicell.co.kr/data/brand/file1_1651119183iohxby5hds.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/brand/file1_1651119183iohxby5hds.jpg	(from https://rooicell.co.kr/en/m11.php)
16:19:27	44310/44310	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2007:19:27%20GMT	https://rooicell.co.kr/en/product_view.php?idx=39	C:/rooicel/rooicel/rooicell.co.kr/en/product_viewd936.html	(from https://rooicell.co.kr/en/m11.php)
16:19:27	10645/10645	---M--	200	added ('OK')	image/jpeg	etag:%222995-5ddaf22ed1c63%22	https://rooicell.co.kr/data/brand/file1_1651119158ytawwhg4km.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/brand/file1_1651119158ytawwhg4km.jpg	(from https://rooicell.co.kr/en/m11.php)
16:19:28	44112/44112	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2007:19:27%20GMT	https://rooicell.co.kr/en/product_view.php?idx=38	C:/rooicel/rooicel/rooicell.co.kr/en/product_viewb2c1.html	(from https://rooicell.co.kr/en/m11.php)
16:19:28	11453/11453	---M--	200	added ('OK')	image/jpeg	etag:%222cbd-5ddaf207dfb99%22	https://rooicell.co.kr/data/brand/file1_16511191178qp44sjs89.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/brand/file1_16511191178qp44sjs89.jpg	(from https://rooicell.co.kr/en/m11.php)
16:19:28	42508/42508	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2007:19:28%20GMT	https://rooicell.co.kr/en/product_view.php?idx=56	C:/rooicel/rooicel/rooicell.co.kr/en/product_view26c1.html	(from https://rooicell.co.kr/en/m12.php)
16:19:28	24816/24816	---M--	200	added ('OK')	image/jpeg	etag:%2260f0-5f3fdde0ed463%22	https://rooicell.co.kr/data/brand/file1_1675646561pb53nj84uj.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/brand/file1_1675646561pb53nj84uj.jpg	(from https://rooicell.co.kr/en/m12.php)
16:19:29	43403/43403	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2007:19:28%20GMT	https://rooicell.co.kr/en/product_view.php?idx=29	C:/rooicel/rooicel/rooicell.co.kr/en/product_view188d.html	(from https://rooicell.co.kr/en/m12.php)
16:19:29	10086/10086	---M--	200	added ('OK')	image/jpeg	etag:%222766-5ddb0abfbc970%22	https://rooicell.co.kr/data/brand/file1_1651125752jopca3idtr.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/brand/file1_1651125752jopca3idtr.jpg	(from https://rooicell.co.kr/en/m12.php)
16:19:29	42476/42476	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2007:19:29%20GMT	https://rooicell.co.kr/en/product_view.php?idx=28	C:/rooicel/rooicel/rooicell.co.kr/en/product_view38fe.html	(from https://rooicell.co.kr/en/m12.php)
16:19:29	11406/11406	---M--	200	added ('OK')	image/jpeg	etag:%222c8e-5ddb0ae3785d1%22	https://rooicell.co.kr/data/brand/file1_1651125790gk5jubjrah.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/brand/file1_1651125790gk5jubjrah.jpg	(from https://rooicell.co.kr/en/m12.php)
16:19:29	43320/43320	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2007:19:29%20GMT	https://rooicell.co.kr/en/product_view.php?idx=27	C:/rooicel/rooicel/rooicell.co.kr/en/product_view25d3.html	(from https://rooicell.co.kr/en/m12.php)
16:19:30	9986/9986	---M--	200	added ('OK')	image/jpeg	etag:%222702-5ddb0b35ebb30%22	https://rooicell.co.kr/data/brand/file1_1651125876qygt41toqp.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/brand/file1_1651125876qygt41toqp.jpg	(from https://rooicell.co.kr/en/m12.php)
16:19:30	42557/42557	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2007:19:30%20GMT	https://rooicell.co.kr/en/product_view.php?idx=33	C:/rooicel/rooicel/rooicell.co.kr/en/product_view3c77.html	(from https://rooicell.co.kr/en/m13.php)
16:19:30	11741/11741	---M--	200	added ('OK')	image/jpeg	etag:%222ddd-5ddb0bff1d365%22	https://rooicell.co.kr/data/brand/file1_1651126087jd2sotoxz3.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/brand/file1_1651126087jd2sotoxz3.jpg	(from https://rooicell.co.kr/en/m13.php)
16:19:30	42738/42738	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2007:19:30%20GMT	https://rooicell.co.kr/en/product_view.php?idx=32	C:/rooicel/rooicel/rooicell.co.kr/en/product_view2092.html	(from https://rooicell.co.kr/en/m13.php)
16:19:31	9223/9223	---M--	200	added ('OK')	image/jpeg	etag:%222407-5ddb0bd8ed811%22	https://rooicell.co.kr/data/brand/file1_16511260474244rqs8qf.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/brand/file1_16511260474244rqs8qf.jpg	(from https://rooicell.co.kr/en/m13.php)
16:19:31	42575/42575	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2007:19:30%20GMT	https://rooicell.co.kr/en/product_view.php?idx=31	C:/rooicel/rooicel/rooicell.co.kr/en/product_viewcdba.html	(from https://rooicell.co.kr/en/m13.php)
16:19:31	8878/8878	---M--	200	added ('OK')	image/jpeg	etag:%2222ae-5ddb0bafc21e5%22	https://rooicell.co.kr/data/brand/file1_1651126004lta11lmtp2.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/brand/file1_1651126004lta11lmtp2.jpg	(from https://rooicell.co.kr/en/m13.php)
16:19:31	42638/42638	---MCZ	200	added ('OK')	text/html	date:Wed,%2005%20Feb%202025%2007:19:31%20GMT	https://rooicell.co.kr/en/product_view.php?idx=30	C:/rooicel/rooicel/rooicell.co.kr/en/product_view306b.html	(from https://rooicell.co.kr/en/m13.php)
16:19:31	9098/9098	---M--	200	added ('OK')	image/jpeg	etag:%22238a-5ddb0b82f1605%22	https://rooicell.co.kr/data/brand/file1_16511259574ua105ix57.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/brand/file1_16511259574ua105ix57.jpg	(from https://rooicell.co.kr/en/m13.php)
16:19:32	12740/12740	---M--	200	added ('OK')	image/jpeg	etag:%2231c4-5ddad9e18f55d%22	https://rooicell.co.kr/data/product/file1_1651112635niots5741g.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/file1_1651112635niots5741g.jpg	(from https://rooicell.co.kr/en/product.php)
16:19:32	13080/13080	---M--	200	added ('OK')	image/jpeg	etag:%223318-5ddad992bb408%22	https://rooicell.co.kr/data/product/file1_1651112552gszoxpaztc.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/file1_1651112552gszoxpaztc.jpg	(from https://rooicell.co.kr/en/product.php)
16:19:32	12656/12656	---M--	200	added ('OK')	image/jpeg	etag:%223170-5ddad93d0a138%22	https://rooicell.co.kr/data/product/file1_1651112462280i1gux16.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/file1_1651112462280i1gux16.jpg	(from https://rooicell.co.kr/en/product.php)
16:19:33	12186/12186	---M--	200	added ('OK')	image/jpeg	etag:%222f9a-5ddad8d268055%22	https://rooicell.co.kr/data/product/file1_1651112350mtncgaul16.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/file1_1651112350mtncgaul16.jpg	(from https://rooicell.co.kr/en/product.php)
16:19:33	10840/10840	---M--	200	added ('OK')	image/jpeg	etag:%222a58-5ddadb521846e%22	https://rooicell.co.kr/data/product/file1_1651113021cxctimdzlv.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/file1_1651113021cxctimdzlv.jpg	(from https://rooicell.co.kr/en/product.php)
16:19:33	10645/10645	---M--	200	added ('OK')	image/jpeg	etag:%222995-5ddadade91d68%22	https://rooicell.co.kr/data/product/file1_1651112900iit5wivwtl.jpg	C:/rooicel/rooicel/rooicell.co.kr/data/product/file1_1651112900iit5wivwtl.jpg	(from https://rooicell.co.kr/en/product.php)
